Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,CGPA,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Diploma,1,40 - 70,Average,0,1,1,1,No,Yes,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,LE3,Secondary,Secondary,Unemployed,Unemployed,No,Yes,Group,2 - 5,No,Yes,10 - 30,Light,Non-drinker,3,4,4
18 - 20,Female,Malaysian,Family,Urban,No,FOM,Diploma,2,40 - 70,Low,3 - 4,0,7,1,No,No,My mom's suggested it to me,Medium,Small,Less,Moderate,Moderate,No,MT3,Primary,Higher,Finance and banking,Education,No,Yes,Group,2 - 5,No,Yes,30 - 60,Non-gamer,Non-drinker,3,2,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,2,40 - 70,Very Good,0,1,4,2,No,Yes,Course preference,Large,Medium,None,Poor,Moderate,No,MT3,Secondary,Secondary,Self-employed,housewife,Yes,Yes,Alone,Less than 2,Yes,No,10 - 30,Light,Non-drinker,1,3,4
18 - 20,Male,Malaysian,Family,Urban,Yes,FIST,Diploma,3,71 - 100,Low,1 - 2,0,3,4,No,No,Close to home,Medium,Medium,Less,Moderate,Moderate,Yes,MT3,Secondary,Secondary,engineer,Unemployed,No,No,Group,2 - 5,Yes,No,10 - 30,Light,Less,3,3,3
21 - 23,Female,Malaysian,Family,Urban,Yes,FOB,Diploma,2,Less than 40,Very Good,0,0,4,2,No,Yes,Close to home,Small,Medium,Less,Moderate,Moderate,Yes,MT3,Primary,Primary,chef,no,No,Yes,Group,Less than 2,No,No,10 - 30,Light,Less,2,5,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOM,Diploma,2,40 - 70,Very Good,0,7,3,1,No,Yes,University reputation,Medium,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Construction ,Accountant ,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,2,3,4
18 - 20,Male,Malaysian,Family,Urban,Yes,FCM,Diploma,2,40 - 70,Good,0,4,2,0,No,No,Course preference,Medium,Medium,Sometimes,Good,Moderate,No,LE3,Higher,Higher,Civil servant,Finance and banking,No,No,Group,Less than 2,No,No,10 - 30,Moderate,Non-drinker,3,4,4
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Diploma,2,40 - 70,Good,0,0,2,2,No,Yes,Close to home,Medium,Medium,None,Moderate,Good,No,MT3,Secondary,Primary,Self-employed,Sales,No,Yes,Alone,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,2,1
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,1,40 - 70,Very Good,1 - 2,1,2,2,No,No,University reputation,Medium,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,Tech ,Civil servant,No,Yes,Alone,2 - 5,No,No,Less than 10,Moderate,Non-drinker,3,2,2
18 - 20,Male,Malaysian,Alone,Urban,No,FOM,Diploma,1,40 - 70,Average,1 - 2,4,6,0,No,No,Course preference,Medium,Medium,Sometimes,Moderate,Moderate,No,LE3,Higher,Higher,Business,Business,No,Yes,Alone,Less than 2,No,Yes,10 - 30,Moderate,Non-drinker,3,1,1
18 - 20,Female,Malaysian,Alone,Rural,No,FOB,Diploma,1,40 - 70,Very Good,0,4,2,2,No,Yes,Course preference,Small,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Group,5 - 8,No,No,10 - 30,Non-gamer,Non-drinker,4,3,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOB,Diploma,2,71 - 100,Good,1 - 2,3,3,2,No,Yes,Course preference,Large,Large,Less,Moderate,Moderate,No,MT3,Higher,Secondary,Technical,Housewife,No,No,Group,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,5,3
18 - 20,Male,Malaysian,Friend or roommate,Rural,No,FCM,Diploma,1,40 - 70,Average,1 - 2,2,4,2,No,Yes,Course preference,Medium,Large,None,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Self-employed,No,No,Group,2 - 5,Yes,No,Less than 10,Moderate,Less,3,3,5
24 - 26,Male,Malaysian,Family,Urban,No,FCI,Diploma,2,Less than 40,Average,1 - 2,0,0,1,No,No,University reputation,Large,Large,None,Moderate,Good,Yes,MT3,Secondary,Secondary,Civil servant,Civil servant,No,Yes,Alone,Less than 2,Yes,No,30 - 60,Heavy,Non-drinker,5,2,1
24 - 26,Female,Malaysian,Family,Urban,No,FOB,Diploma,2,71 - 100,Low,0,1,2,4,No,Yes,Course preference,Small,Small,None,Good,Good,No,LE3,Early,Primary,Self-employed,Self-employed,Yes,No,Alone,Less than 2,No,Yes,Less than 10,Light,Non-drinker,1,3,3
18 - 20,Female,Malaysian,Family,Urban,No,FCM,Diploma,1,40 - 70,Good,0,1,2,1,Yes,Yes,Course preference,Large,Medium,Less,Good,Good,No,LE3,Higher,Higher,Real estate agent,Civil servant,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,3,3,4
21 - 23,Female,Malaysian,Family,Urban,No,FOM,Bachelor's,1,Less than 40,Very Good,0,3,6,0,No,Yes,Close to home,Medium,Small,Less,Moderate,Poor,No,MT3,Primary,Secondary,construction,office admin,No,Yes,Alone,More than 8,No,No,10 - 30,Non-gamer,Non-drinker,2,2,1
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOB,Diploma,2,40 - 70,Very Good,0,0,0,0,No,No,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Secondary,Petroleum engineering ,Unemployed,No,Yes,Group,2 - 5,Yes,No,30 - 60,Non-gamer,Non-drinker,4,4,4
18 - 20,Female,Malaysian,Family,Rural,No,FOB,Diploma,2,40 - 70,Very Good,0,0,0,0,No,Yes,Close to home,Large,Medium,Less,Moderate,Poor,No,LE3,Secondary,Secondary,Civil servant,Civil servant,Yes,Yes,Alone,5 - 8,No,No,Less than 10,Non-gamer,Non-drinker,3,3,4
18 - 20,Male,Malaysian,Friend or roommate,Rural,Yes,FIST,Diploma,2,40 - 70,Good,1 - 2,1,4,3,No,Yes,Close to home,Medium,Medium,Less,Moderate,Moderate,No,MT3,Primary,Secondary,。, .,Yes,Yes,Group,5 - 8,No,No,Less than 10,Light,Less,2,2,2
18 - 20,Male,Malaysian,Friend or roommate,Rural,Yes,FOB,Diploma,1,40 - 70,Average,0,3,2,2,No,Yes,Close to home,Small,Small,None,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Self-employed,No,Yes,Group,2 - 5,Yes,Yes,More than 60,Light,Less,2,4,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOM,Diploma,1,Less than 40,Average,3 - 4,2,4,2,No,Yes,No reason just want to continue my studies ,Small,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Admin Assistant,Legal analysts ,Yes,Yes,Alone,5 - 8,Yes,No,Less than 10,Non-gamer,Non-drinker,2,2,3
21 - 23,Male,Malaysian,Alone,Rural,Yes,FIST,Diploma,Less than 1,Less than 40,Very Good,0,4,1,1,No,Yes,Course preference,Large,Large,Less,Moderate,Good,No,LE3,None,None,Self-employed,Self-employed,No,Yes,Alone,2 - 5,No,No,More than 60,Light,Non-drinker,3,3,3
18 - 20,Female,Malaysian,Family,Urban,No,FCI,Diploma,2,Less than 40,Average,1 - 2,3,3,2,No,Yes,Course preference,Medium,Small,Less,Good,Good,No,MT3,Higher,Higher,Civil servant,Unemployed,No,No,Group,2 - 5,No,No,30 - 60,Moderate,Non-drinker,4,4,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,Less than 1,Less than 40,Very Good,0,4,4,2,No,Yes,Course preference,Extra large,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,Engineer,Finance and banking,No,Yes,Alone,2 - 5,No,No,Less than 10,Light,Less,4,3,2
18 - 20,Male,Non-Malaysian,Alone,Urban,No,FCI,Bachelor's,3,71 - 100,Good,1 - 2,0,0,0,No,No,Course preference,Large,Large,Less,Poor,Moderate,Yes,MT3,Higher,Higher,machine maintainer,Unemployed,No,Yes,Group,2 - 5,Yes,No,More than 60,Moderate,Non-drinker,5,4,1
18 - 20,Male,Malaysian,Family,Urban,No,FCM,Diploma,2,40 - 70,Low,3 - 4,0,0,0,No,Yes,studying film,Large,Large,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,laundry manager,housewife,Yes,No,Group,5 - 8,No,No,Less than 10,Moderate,Non-drinker,3,2,1
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Diploma,2,40 - 70,Good,1 - 2,1,5,2,No,Yes,Close to home,Large,Medium,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Alone,2 - 5,No,Yes,10 - 30,Light,Less,2,3,5
18 - 20,Female,Malaysian,Friend or roommate,Rural,No,FCM,Diploma,1,40 - 70,Very Good,0,5,1,3,No,No,Course preference,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,Engineer,Unemployed,No,Yes,Alone,2 - 5,No,No,Less than 10,Moderate,Non-drinker,2,3,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FCM,Diploma,2,40 - 70,Good,0,0,2,2,No,Yes,Course preference,Medium,Small,None,Moderate,Moderate,No,MT3,Higher,Higher,Sales,Healthcare,No,Yes,Group,Less than 2,Yes,No,30 - 60,Moderate,Non-drinker,2,4,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,Less than 1,40 - 70,Very Good,0,6,2,0,No,Yes,Course preference,Medium,Medium,None,Good,Moderate,No,MT3,Primary,Primary,Unemployed,Unemployed,Yes,No,Group,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,4,3,3
18 - 20,Female,Malaysian,Friend or roommate,Rural,No,FCM,Diploma,1,40 - 70,Average,0,0,0,0,No,Yes,Course preference,Small,Small,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,No,Group,2 - 5,No,Yes,10 - 30,Light,Non-drinker,1,1,1
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,3,More than 100,Very Good,0,5,3,3,No,Yes,Close to home,Medium,Large,Less,Moderate,Good,No,MT3,Secondary,Secondary,Quarrying industry,Quarrying industry,No,Yes,Group,Less than 2,Yes,Yes,10 - 30,Light,Less,4,3,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Diploma,2,71 - 100,Average,0,3,3,2,No,No,Course preference,Small,Small,None,Poor,Moderate,No,MT3,Higher,Secondary,Store assistance,Restaurant,Yes,Yes,Group,5 - 8,No,No,10 - 30,Moderate,Non-drinker,2,4,3
18 - 20,Male,Malaysian,Family,Urban,No,FCM,Diploma,2,40 - 70,Good,0,0,3,4,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,LE3,Higher,Secondary,Unemployed,Self-employed,Yes,Yes,Group,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,3,5
21 - 23,Female,Malaysian,Family,Urban,Yes,FOM,Bachelor's,2,More than 100,Very Good,0,5,3,2,Yes,No,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Self-employed,Civil servant,No,Yes,Alone,Less than 2,Yes,No,10 - 30,Non-gamer,Non-drinker,3,2,1
18 - 20,Female,Malaysian,Family,Urban,Yes,FOB,Diploma,Less than 1,Less than 40,Very Good,0,0,0,0,No,No,University reputation,Medium,Medium,None,Moderate,Good,No,MT3,Higher,Higher,Led,Self-employed,No,Yes,Alone,Less than 2,Yes,Yes,30 - 60,Light,Sometimes,2,3,2
18 - 20,Female,Malaysian,Family,Urban,No,FOM,Foundation,Less than 1,Less than 40,Good,0,3,5,0,No,No,University reputation,Extra large,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,4,5,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FOB,Diploma,Less than 1,71 - 100,Good,0,2,3,3,No,No,Close to home,Extra large,Extra large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,furniture,housewife,Yes,No,Group,Less than 2,No,No,Less than 10,Light,Less,3,3,4
18 - 20,Female,Malaysian,Friend or roommate,Rural,No,FOB,Diploma,Less than 1,71 - 100,Very Good,0,4,2,2,No,Yes,Close to home,Large,Small,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,Yes,Less than 10,Light,Non-drinker,3,4,3
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Diploma,Less than 1,Less than 40,Very Good,0,4,5,1,No,Yes,Close to home,Medium,Medium,Less,Poor,Moderate,No,MT3,Primary,Primary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,10 - 30,Light,Less,3,1,1
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Very Good,0,0,8,0,Yes,No,Course preference,Small,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,deceased,Unemployed,Yes,No,Group,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,2,5
18 - 20,Male,Malaysian,Alone,Urban,Yes,FET,Diploma,Less than 1,Less than 40,Very Good,0,0,0,0,No,No,Course preference,Small,Small,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,yoga teacher,No,Yes,Group,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,2,1
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FOM,Diploma,2,40 - 70,Good,0,2,1,2,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Unemployed,housemate,Yes,Yes,Alone,2 - 5,Yes,No,10 - 30,Moderate,Less,3,2,3
18 - 20,Male,Malaysian,Family,Urban,No,FOB,Diploma,Less than 1,Less than 40,Good,0,3,3,2,No,No,Close to home,Medium,Medium,Less,Good,Good,No,MT3,Higher,Higher,Civil servant,Finance and banking,No,Yes,Group,2 - 5,Yes,No,10 - 30,Light,Less,4,5,4
18 - 20,Female,Malaysian,Alone,Rural,No,FCI,Diploma,Less than 1,Less than 40,Good,0,3,5,1,No,Yes,Course preference,Extra large,Large,None,Good,Poor,No,MT3,Higher,Secondary,Electrician,Unemployed,Yes,Yes,Alone,5 - 8,No,No,Less than 10,Non-gamer,Non-drinker,3,1,1
18 - 20,Female,Malaysian,Alone,Urban,No,FCM,Diploma,Less than 1,Less than 40,Very Good,0,0,0,0,Yes,Yes,Course preference,Small,Small,None,Moderate,Moderate,No,MT3,Secondary,Higher,Self-employed,Finance and banking,Yes,No,Alone,Less than 2,Yes,No,More than 60,Non-gamer,Less,3,5,5
18 - 20,Female,Malaysian,Family,Rural,Yes,FCI,Diploma,Less than 1,Less than 40,Good,0,5,5,0,No,Yes,Course preference,Large,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Healthcare,No,No,Group,2 - 5,Yes,Yes,30 - 60,Non-gamer,Less,4,3,4
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,5,2,1,No,No,Course preference,Small,Small,None,Moderate,Good,No,MT3,Secondary,Secondary,Van Driver,Education,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,3,4,3
17 or below,Male,Malaysian,Friend or roommate,Urban,No,FCM,Foundation,Less than 1,Less than 40,Very Good,0,3,2,1,No,No,Course preference,Medium,Medium,Less,Good,Moderate,No,MT3,Secondary,Secondary,Engineer ,Unemployed,Yes,Yes,Group,2 - 5,Yes,No,Less than 10,Heavy,Non-drinker,4,4,5
18 - 20,Female,Malaysian,Family,Urban,Yes,FOM,Diploma,Less than 1,Less than 40,Good,0,0,1,1,No,Yes,University reputation,Medium,Medium,None,Good,Good,No,MT3,Higher,Secondary,Research Marketing Analysis ,Unemployed,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,4,4,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,2,Less than 40,Very Good,0,11,0,0,No,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,No,MT3,Secondary,Primary,Self-employed,Unemployed,Yes,No,Alone,Less than 2,Yes,No,10 - 30,Moderate,Non-drinker,3,4,4
18 - 20,Male,Malaysian,Alone,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,2,3,2,No,Yes,Course preference,Medium,Medium,None,Moderate,Good,No,MT3,Higher,Higher,Healthcare,Unemployed,No,Yes,Group,2 - 5,No,No,10 - 30,Heavy,Non-drinker,3,4,2
18 - 20,Male,Malaysian,Family,Urban,No,FCM,Diploma,Less than 1,Less than 40,Good,0,4,3,1,No,Yes,Course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Secondary,Civil servant,Unemployed,No,Yes,Group,Less than 2,Yes,No,10 - 30,Moderate,Non-drinker,3,4,5
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,4,5,1,No,No,Course preference,Large,Medium,None,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Civil servant,No,No,Group,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,3
18 - 20,Female,Malaysian,Alone,Urban,No,FIST,Diploma,Less than 1,Less than 40,Below Par,1 - 2,2,2,3,No,Yes,family choose,Medium,Medium,Less,Good,Good,No,LE3,Secondary,Secondary,Self-employed,Healthcare,Yes,No,Alone,2 - 5,Yes,Yes,10 - 30,Light,Sometimes,1,2,2
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Good,0,2,5,1,No,No,University reputation,Large,Large,None,Moderate,Good,No,MT3,Secondary,Secondary,mechanics,accountant,No,Yes,Alone,2 - 5,No,No,Less than 10,Moderate,Less,4,3,2
18 - 20,Male,Malaysian,Family,Rural,No,FIST,Diploma,2,Less than 40,Low,1 - 2,0,1,5,Yes,No,Close to home,Large,Large,None,Good,Good,No,MT3,Secondary,Secondary,Civil servant,Civil servant,No,No,Group,2 - 5,Yes,Yes,Less than 10,Moderate,Less,2,3,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Below Par,1 - 2,1,1,2,No,Yes,Course preference,Medium,Medium,Less,Good,Moderate,No,MT3,Higher,Secondary,Finance and banking,Finance and banking,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,3,3,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,3,3,4,No,Yes,Course preference,Large,Medium,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Alone,Less than 2,No,No,Less than 10,Light,Sometimes,3,3,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FAC,Diploma,Less than 1,Less than 40,Very Good,0,0,3,1,No,Yes,Course preference,Medium,Medium,Less,Good,Good,No,LE3,Secondary,Secondary,interior decoration,sell jewellery,No,Yes,Group,Less than 2,No,No,Less than 10,Non-gamer,Less,4,3,3
21 - 23,Male,Malaysian,Family,Urban,No,FCM,Diploma,Less than 1,Less than 40,Average,0,1,3,2,No,Yes,Close to home,Small,Small,None,Moderate,Moderate,No,MT3,Higher,Higher,Freelance/retired electrical engineer ,Homemaker,Yes,Yes,Group,Less than 2,Yes,No,30 - 60,Non-gamer,Non-drinker,3,3,2
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,3,Less than 40,Good,0,5,3,0,No,Yes,Friend invitation,Small,Medium,None,Good,Moderate,No,MT3,Secondary,Secondary,Construction worker,Bookstore staff,Yes,Yes,Group,2 - 5,Yes,No,10 - 30,Heavy,Non-drinker,3,3,1
21 - 23,Male,Malaysian,Family,Urban,No,FOB,Diploma,Less than 1,Less than 40,Average,0,0,0,0,No,No,Close to home,Small,Medium,Sometimes,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Housewife ,No,No,Alone,Less than 2,Yes,No,10 - 30,Moderate,Less,4,3,5
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Diploma,2,40 - 70,Good,0,1,5,4,No,No,Close to home,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Education,Civil servant,No,Yes,Group,2 - 5,Yes,No,10 - 30,Light,Non-drinker,3,3,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Very Good,0,5,0,1,No,Yes,Course preference,Large,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,4,4
18 - 20,Male,Malaysian,Alone,Urban,No,FCM,Foundation,Less than 1,Less than 40,Very Good,0,2,4,1,No,No,Course preference,Medium,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Salesperson ,Civil servant,No,Yes,Group,Less than 2,Yes,Yes,10 - 30,Moderate,Non-drinker,4,5,4
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,5,5,0,No,Yes,Close to home,Medium,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Finance and banking,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,2,1,1
18 - 20,Female,Malaysian,Alone,Urban,No,FOB,Diploma,2,40 - 70,Average,0,1,4,2,No,Yes,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Secondary,Primary,engineering,housewife,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,2,3
18 - 20,Male,Malaysian,Family,Urban,No,FIST,Diploma,Less than 1,Less than 40,Very Good,0,2,2,4,No,Yes,Course preference,Large,Large,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,No,No,10 - 30,Light,Non-drinker,4,3,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,2,40 - 70,Very Good,0,4,3,1,No,Yes,Course preference,Medium,Small,None,Good,Good,No,MT3,Primary,Secondary,lorry driver,Unemployed,Yes,Yes,Group,Less than 2,Yes,No,10 - 30,Non-gamer,Less,4,4,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Very Good,0,5,5,1,No,No,Course preference,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,Civil servant,Civil servant,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,2,1,1
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,4,More than 100,Very Good,0,5,5,0,Yes,Yes,Course preference,Medium,Medium,None,Moderate,Good,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Alone,2 - 5,Yes,No,More than 60,Heavy,Non-drinker,3,5,5
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Diploma,1,40 - 70,Very Good,0,7,3,0,No,Yes,Course preference,Medium,Large,None,Good,Good,No,MT3,Higher,Secondary,Self-employed,Unemployed,No,Yes,Alone,5 - 8,Yes,No,30 - 60,Non-gamer,Less,3,4,4
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,3,71 - 100,Average,0,2,2,3,No,No,Course preference,Medium,Large,None,Good,Moderate,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Group,Less than 2,Yes,No,Less than 10,Heavy,Non-drinker,4,2,1
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FIST,Diploma,Less than 1,Less than 40,Good,0,3,3,2,No,Yes,Close to home,Medium,Medium,Less,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Self-employed,Yes,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,2,1
18 - 20,Female,Malaysian,Family,Urban,Yes,FOB,Diploma,Less than 1,Less than 40,Very Good,0,0,0,0,No,Yes,Close to home,Medium,Medium,None,Moderate,Good,No,MT3,Higher,Higher,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,No,30 - 60,Light,Less,4,2,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,2,Less than 40,Very Good,0,1,4,1,No,Yes,Course preference,Small,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Oil and Gas,Office land surveyor,Yes,No,Alone,2 - 5,Yes,No,More than 60,Non-gamer,Non-drinker,2,2,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,Less than 1,Less than 40,Very Good,0,3,2,5,Yes,No,Course preference,Medium,Medium,None,Good,Moderate,No,MT3,Early,Higher,Self-employed,Education,No,No,Alone,5 - 8,Yes,No,Less than 10,Moderate,Non-drinker,3,2,4
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Diploma,Less than 1,Less than 40,Good,0,1,3,3,No,Yes,Course preference,Small,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,clerks,No,Yes,Alone,2 - 5,No,No,30 - 60,Non-gamer,Non-drinker,1,1,1
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,3,40 - 70,Very Good,0,6,1,2,No,No,Close to home,Small,Small,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,5 - 8,No,No,10 - 30,Non-gamer,Non-drinker,3,2,1
21 - 23,Male,Malaysian,Family,Urban,No,FOB,Diploma,3,71 - 100,Average,1 - 2,1,1,7,No,Yes,Close to home,Large,Medium,Sometimes,Poor,Moderate,No,MT3,Higher,Secondary,Retire,Finance and banking,No,Yes,Group,Less than 2,Yes,Yes,10 - 30,Light,Sometimes,3,3,5
18 - 20,Male,Malaysian,Family,Urban,No,FET,Diploma,1,Less than 40,Very Good,0,5,5,0,No,Yes,Course preference,Small,Medium,None,Good,Good,No,MT3,Secondary,Higher,Remisier,Housewife,No,No,Group,5 - 8,Yes,No,30 - 60,Moderate,Non-drinker,5,4,5
21 - 23,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,3,More than 100,Good,0,0,0,0,No,Yes,Close to home,Extra large,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Alone,2 - 5,No,No,10 - 30,Moderate,Non-drinker,2,3,2
24 - 26,Male,Malaysian,Friend or roommate,Urban,No,FCI,Bachelor's,3,71 - 100,Good,0,10,0,0,No,Yes,Course preference,Large,Large,Less,Moderate,Moderate,No,MT3,Higher,Secondary,Construction,Unemployed,No,Yes,Alone,Less than 2,No,Yes,30 - 60,Moderate,Non-drinker,4,2,3
21 - 23,Male,Non-Malaysian,Friend or roommate,Urban,No,FOE,Bachelor's,3,71 - 100,Very Good,0,0,0,0,Yes,No,Course preference,Small,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Procurement,Education,Yes,Yes,Alone,Less than 2,No,No,10 - 30,Light,Non-drinker,3,3,4
